1	9 
2	4 
3	3 
4	37 
5	24 
6	51 
7	30 
8	53 
9	50 
10	13 
11	49 
12	20 
13	33 
14	38 
15	43 
16	37 
17	37 
18	42 
19	26 
20	36 
21	41 
22	52 
23	6 
24	8 
25	8 
26	15 
27	10 
28	3 
29	11 
30	25 
31	2 
32	32 
33	43 
34	47 
35	47 
36	28 
37	47 
38	42 
39	4 
40	32 
41	36 
42	40 
43	3 
44	31 
45	37 
46	35 
47	15 
48	11 
49	21 
50	2 
51	16 
52	39 
53	3 
54	2 
55	42 
56	40 
57	50 
58	37 
59	50 
60	6 
61	18 
62	3 
63	42 
64	20 
65	16 
66	37 
67	19 
68	36 
69	35 
70	31 
71	3 
72	31 
73	40 
74	25 
75	33 
76	25 
77	11 
78	34 
79	2 
80	17 
81	41 
82	34 
83	13 
84	20 
85	50 
86	41 
87	45 
88	43 
89	14 
90	11 
91	14 
92	3 
93	1 
94	26 
95	4 
96	36 
97	3 
98	13 
99	14 
100	8 
101	2 
102	49 
103	13 
104	14 
105	50 
106	48 
107	43 
108	14 
109	47 
110	37 
111	28 
112	25 
113	28 
114	14 
115	24 
116	53 
117	37 
118	18 
119	28 
120	52 
121	15 
122	38 
123	46 
124	1 
125	28 
126	17 
127	15 
128	37 
129	41 
130	21 
131	23 
132	40 
133	8 
134	28 
135	11 
136	19 
137	13 
138	40 
139	45 
140	18 
141	10 
142	15 
143	38 
144	44 
145	47 
146	12 
147	45 
148	14 
149	27 
150	42 
151	23 
152	27 
153	29 
154	32 
155	1 
156	22 
157	28 
158	24 
159	23 
160	36 
161	23 
162	11 
163	54 
164	6 
165	4 
166	39 
167	22 
168	36 
169	1 
170	54 
171	29 
172	46 
173	11 
174	16 
175	23 
176	31 
177	50 
178	47 
179	38 
180	8 
181	15 
182	26 
183	27 
184	40 
185	14 
186	1 
187	10 
188	31 
189	53 
190	40 
191	16 
192	36 
193	7 
194	14 
195	51 
196	23 
197	38 
198	23 
199	38 
200	51 
201	6 
202	35 
203	45 
204	11 
205	33 
206	28 
207	51 
208	52 
209	19 
210	23 
211	31 
212	6 
213	39 
214	22 
215	32 
216	50 
217	15 
218	25 
219	19 
220	19 
221	16 
222	34 
223	46 
224	9 
225	24 
226	21 
227	50 
228	26 
229	4 
230	12 
231	54 
232	9 
233	54 
234	6 
235	41 
236	29 
237	11 
238	34 
239	54 
240	22 
241	48 
242	5 
243	19 
244	41 
245	10 
246	41 
247	10 
248	5 
249	24 
250	15 
251	2 
252	31 
253	48 
254	7 
255	28 
256	41 
257	16 
258	13 
259	16 
260	23 
261	19 
262	12 
263	41 
264	27 
265	1 
266	17 
267	39 
268	24 
269	51 
270	29 
271	4 
272	39 
273	23 
274	6 
275	7 
276	27 
277	53 
278	27 
279	39 
280	5 
281	48 
282	25 
283	48 
284	9 
285	30 
286	22 
287	5 
288	47 
289	19 
290	1 
291	12 
292	33 
293	42 
294	50 
295	18 
296	48 
297	41 
298	46 
299	20 
300	24 
301	1 
302	20 
303	22 
304	15 
305	53 
306	24 
307	16 
308	42 
309	25 
310	27 
311	52 
312	40 
313	35 
314	43 
315	27 
316	46 
317	8 
318	42 
319	28 
320	40 
321	49 
322	9 
323	42 
324	1 
325	1 
326	15 
327	44 
328	54 
329	13 
330	6 
331	44 
332	31 
333	39 
334	39 
335	5 
336	24 
337	28 
338	31 
339	44 
340	52 
341	27 
342	52 
343	43 
344	13 
345	34 
346	18 
347	13 
348	51 
349	12 
350	5 
351	1 
352	2 
353	12 
354	46 
355	22 
356	31 
357	33 
358	27 
359	30 
360	53 
361	25 
362	35 
363	16 
364	31 
365	33 
366	4 
367	47 
368	38 
369	35 
370	39 
371	43 
372	12 
373	26 
374	10 
375	19 
376	44 
377	27 
378	5 
379	21 
380	29 
381	39 
382	47 
383	48 
384	42 
385	29 
386	45 
387	26 
388	7 
389	6 
390	20 
391	21 
392	30 
393	32 
394	5 
395	48 
396	35 
397	29 
398	50 
399	31 
400	51 
401	6 
402	39 
403	43 
404	10 
405	53 
406	13 
407	9 
408	40 
409	40 
410	2 
411	6 
412	31 
413	31 
414	24 
415	13 
416	19 
417	53 
418	35 
419	46 
420	45 
421	53 
422	34 
423	2 
424	8 
425	42 
426	9 
427	17 
428	49 
429	31 
430	52 
431	50 
432	24 
433	38 
434	26 
435	22 
436	21 
437	9 
438	12 
439	26 
440	26 
441	25 
442	28 
443	35 
444	46 
445	53 
446	19 
447	23 
448	43 
449	18 
450	45 
451	30 
452	25 
453	10 
454	34 
455	29 
456	31 
457	47 
458	48 
459	36 
460	32 
461	45 
462	1 
463	22 
464	16 
465	52 
466	47 
467	33 
468	4 
469	48 
470	28 
471	5 
472	25 
473	53 
474	17 
475	43 
476	16 
477	44 
478	12 
479	48 
480	8 
481	45 
482	20 
483	51 
484	27 
485	49 
486	34 
487	29 
488	10 
489	2 
490	28 
491	51 
492	52 
493	44 
494	46 
495	46 
496	39 
497	51 
498	8 
499	7 
500	35 
501	22 
502	52 
503	20 
504	25 
505	28 
506	12 
507	8 
508	54 
509	38 
510	43 
511	52 
512	34 
513	26 
514	7 
515	36 
516	35 
517	31 
518	18 
519	38 
520	5 
521	26 
522	31 
523	52 
524	4 
525	32 
526	44 
527	43 
528	2 
529	51 
530	20 
531	17 
532	33 
533	48 
534	10 
535	34 
536	30 
537	10 
538	16 
539	20 
540	52 
541	5 
542	47 
543	46 
544	4 
545	13 
546	26 
547	8 
548	33 
549	30 
550	21 
551	30 
552	20 
553	25 
554	27 
555	9 
556	49 
557	13 
558	26 
559	53 
560	44 
561	16 
562	36 
563	36 
564	4 
565	2 
566	32 
567	49 
568	33 
569	20 
570	51 
571	17 
572	30 
573	30 
574	34 
575	25 
576	8 
577	36 
578	8 
579	9 
580	20 
581	45 
582	21 
583	7 
584	21 
585	28 
586	35 
587	44 
588	29 
589	31 
590	10 
591	30 
592	44 
593	10 
594	52 
595	35 
596	25 
597	28 
598	49 
599	47 
600	2 
601	5 
602	46 
603	32 
604	22 
605	28 
606	22 
607	29 
608	4 
609	28 
610	44 
611	29 
612	48 
613	25 
614	31 
615	38 
616	38 
617	30 
618	7 
619	51 
620	53 
621	30 
622	7 
623	13 
624	12 
625	54 
626	24 
627	24 
628	10 
629	24 
630	52 
631	51 
632	30 
633	16 
634	2 
635	33 
636	28 
637	5 
638	4 
639	9 
640	46 
641	17 
642	44 
643	7 
644	34 
645	36 
646	29 
647	36 
648	34 
649	29 
650	28 
651	35 
652	45 
653	13 
654	33 
655	9 
656	38 
657	33 
658	18 
659	44 
660	28 
661	46 
662	36 
663	45 
664	34 
665	21 
666	45 
667	33 
668	25 
669	17 
670	20 
671	18 
672	18 
673	4 
674	21 
675	44 
676	47 
677	21 
678	24 
679	36 
680	17 
681	54 
682	29 
683	4 
684	12 
685	25 
686	44 
687	32 
688	16 
689	10 
690	49 
691	18 
692	22 
693	49 
694	54 
695	21 
696	35 
697	12 
698	31 
699	35 
700	18 
701	22 
702	5 
703	12 
704	32 
705	7 
706	45 
707	38 
708	5 
709	53 
710	54 
711	7 
712	9 
713	10 
714	25 
715	9 
716	4 
717	47 
718	45 
719	5 
720	7 
721	20 
722	38 
723	54 
724	44 
725	47 
726	16 
727	12 
728	44 
729	10 
730	7 
731	49 
732	7 
733	9 
734	31 
735	16 
736	25 
737	9 
738	49 
739	16 
740	12 
741	44 
742	35 
743	49 
744	31 
745	52 
746	18 
747	35 
748	16 
749	24 
750	17 
751	24 
752	7 
753	53 
754	21 
755	45 
756	21 
757	28 
758	16 
759	21 
760	21 
761	16 
762	18 
763	7 
764	4 
765	16 
766	31 
767	24 
